userid,password,residence_state,high_school_name,high_school_city,high_school_state,GPA,college_class,major_1,major_2,SAT_math,SAT_EBRW,ACT_English,ACT_math,ACT_reading,ACT_science,ACT_composite,SAT_literature,SAT_US_hist,SAT_world_hist,SAT_math_I,SAT_math_II,SAT_eco_bio,SAT_mol_bio,SAT_chemistry,SAT_physics,num_AP_passed
30_CT_161,30_CT_161!,CT,Parish hill High School,Chaplin,CT,3.2,2024,Biology,History,540.0,550.0,22,24,23,22,23,660.0,650.0,660.0,650.0,640.0,640.0,650.0,640.0,650.0,3
30_CT_162,30_CT_162!,CT,Parish hill High School,Chaplin,CT,3.1,2024,Biology,Philosophy,560.0,560.0,22,24,24,23,23,660.0,650.0,660.0,650.0,660.0,640.0,660.0,660.0,640.0,4
30_CT_163,30_CT_163!,CT,Parish hill High School,Chaplin,CT,3.1,2024,Biology,Philosophy,540.0,540.0,24,24,24,22,24,650.0,660.0,650.0,660.0,650.0,650.0,650.0,650.0,660.0,3
30_CT_164,30_CT_164!,CT,Parish hill High School,Chaplin,CT,3.1,2025,Biology,Psychology,550.0,540.0,24,24,24,23,24,660.0,640.0,650.0,660.0,640.0,650.0,660.0,660.0,640.0,3
30_CT_165,30_CT_165!,CT,Parish hill High School,Chaplin,CT,3.0,2025,Biology,Psychology,550.0,550.0,24,22,22,22,22,640.0,660.0,650.0,640.0,650.0,640.0,640.0,640.0,640.0,4
30_CT_166,30_CT_166!,CT,Parish hill High School,Chaplin,CT,3.2,2025,Biology,Psychology,540.0,560.0,23,23,22,23,23,650.0,650.0,640.0,640.0,640.0,640.0,640.0,660.0,660.0,2
30_CT_167,30_CT_167!,CT,Parish hill High School,Chaplin,CT,3.0,2024,Biology,History,540.0,560.0,22,23,23,24,23,660.0,660.0,660.0,640.0,660.0,650.0,650.0,650.0,640.0,3
30_CT_168,30_CT_168!,CT,Parish hill High School,Chaplin,CT,3.2,2025,Biology,Philosophy,550.0,540.0,23,22,22,22,22,650.0,640.0,650.0,650.0,660.0,640.0,660.0,650.0,640.0,2
30_CT_169,30_CT_169!,CT,Parish hill High School,Chaplin,CT,2.9,2024,Biology,Philosophy,560.0,560.0,24,24,23,23,24,640.0,650.0,640.0,660.0,650.0,640.0,650.0,660.0,650.0,2
30_CT_170,30_CT_170!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,English,560.0,560.0,23,24,23,24,24,660.0,660.0,650.0,660.0,660.0,660.0,660.0,650.0,660.0,4
30_CT_171,30_CT_171!,CT,Parish hill High School,Chaplin,CT,3.0,2024,Biology,English,550.0,540.0,23,23,22,22,22,660.0,660.0,650.0,660.0,660.0,660.0,650.0,650.0,650.0,4
30_CT_172,30_CT_172!,CT,Parish hill High School,Chaplin,CT,3.0,2024,Biology,Philosophy,550.0,550.0,23,23,23,24,23,640.0,640.0,650.0,660.0,660.0,640.0,650.0,650.0,650.0,3
30_CT_173,30_CT_173!,CT,Parish hill High School,Chaplin,CT,3.2,2024,Biology,English,540.0,540.0,23,22,22,22,22,660.0,660.0,650.0,660.0,650.0,660.0,660.0,650.0,650.0,3
30_CT_174,30_CT_174!,CT,Parish hill High School,Chaplin,CT,3.0,2024,Biology,History,560.0,560.0,24,22,22,24,23,660.0,660.0,650.0,650.0,650.0,660.0,640.0,640.0,650.0,2
30_CT_175,30_CT_175!,CT,Parish hill High School,Chaplin,CT,2.8,2025,Biology,English,560.0,550.0,23,22,22,23,22,640.0,660.0,640.0,650.0,650.0,640.0,640.0,650.0,640.0,4
30_CT_176,30_CT_176!,CT,Parish hill High School,Chaplin,CT,2.9,2025,Biology,Philosophy,540.0,550.0,22,22,24,23,23,640.0,650.0,660.0,640.0,650.0,640.0,640.0,640.0,660.0,3
30_CT_177,30_CT_177!,CT,Parish hill High School,Chaplin,CT,3.1,2025,Biology,Psychology,540.0,560.0,24,23,23,24,24,640.0,640.0,650.0,640.0,650.0,640.0,660.0,640.0,640.0,2
30_CT_178,30_CT_178!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,Psychology,560.0,550.0,23,23,22,22,22,650.0,660.0,650.0,660.0,650.0,640.0,640.0,650.0,640.0,3
30_CT_179,30_CT_179!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,Psychology,560.0,540.0,22,24,23,23,23,650.0,640.0,660.0,640.0,640.0,640.0,640.0,660.0,640.0,2
30_CT_180,30_CT_180!,CT,Parish hill High School,Chaplin,CT,2.9,2024,Biology,History,560.0,540.0,23,22,23,23,23,660.0,640.0,640.0,650.0,650.0,640.0,650.0,650.0,650.0,2
30_CT_181,30_CT_181!,CT,Parish hill High School,Chaplin,CT,3.1,2025,Biology,Philosophy,540.0,550.0,24,23,23,22,23,660.0,650.0,640.0,650.0,660.0,650.0,650.0,640.0,640.0,3
30_CT_182,30_CT_182!,CT,Parish hill High School,Chaplin,CT,2.8,2025,Biology,Philosophy,550.0,560.0,23,24,23,23,23,650.0,640.0,660.0,660.0,650.0,660.0,660.0,660.0,660.0,2
30_CT_183,30_CT_183!,CT,Parish hill High School,Chaplin,CT,3.0,2024,Biology,Philosophy,560.0,540.0,23,24,24,22,23,650.0,650.0,640.0,660.0,650.0,640.0,650.0,640.0,650.0,3
30_CT_184,30_CT_184!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,English,540.0,560.0,23,23,22,22,22,640.0,650.0,660.0,640.0,660.0,650.0,660.0,650.0,660.0,2
30_CT_185,30_CT_185!,CT,Parish hill High School,Chaplin,CT,3.1,2024,Biology,Psychology,550.0,550.0,23,24,23,23,23,650.0,660.0,650.0,650.0,660.0,650.0,650.0,660.0,660.0,4
30_CT_186,30_CT_186!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,Philosophy,540.0,560.0,23,24,23,22,23,640.0,650.0,640.0,660.0,650.0,660.0,660.0,660.0,640.0,4
30_CT_187,30_CT_187!,CT,Parish hill High School,Chaplin,CT,2.9,2024,Biology,History,560.0,560.0,23,22,24,24,23,650.0,660.0,660.0,650.0,660.0,650.0,650.0,660.0,650.0,4
30_CT_188,30_CT_188!,CT,Parish hill High School,Chaplin,CT,3.0,2024,Biology,History,560.0,550.0,22,24,22,23,23,660.0,650.0,640.0,640.0,650.0,640.0,640.0,660.0,660.0,2
30_CT_189,30_CT_189!,CT,Parish hill High School,Chaplin,CT,3.1,2025,Biology,English,540.0,550.0,23,24,24,24,24,660.0,660.0,660.0,660.0,650.0,660.0,640.0,640.0,660.0,3
30_CT_190,30_CT_190!,CT,Parish hill High School,Chaplin,CT,3.2,2024,Biology,Philosophy,560.0,550.0,24,24,22,24,24,640.0,640.0,640.0,640.0,640.0,650.0,640.0,660.0,660.0,4
30_CT_191,30_CT_191!,CT,Parish hill High School,Chaplin,CT,3.0,2025,Biology,Philosophy,550.0,560.0,22,22,24,24,23,660.0,640.0,640.0,650.0,640.0,650.0,660.0,650.0,640.0,3
30_CT_192,30_CT_192!,CT,Parish hill High School,Chaplin,CT,2.9,2024,Biology,Philosophy,550.0,540.0,24,22,24,22,23,650.0,660.0,650.0,640.0,660.0,660.0,660.0,660.0,650.0,4
30_CT_193,30_CT_193!,CT,Parish hill High School,Chaplin,CT,2.9,2025,Biology,Philosophy,550.0,540.0,24,23,23,24,24,650.0,640.0,660.0,640.0,640.0,660.0,650.0,650.0,660.0,2
30_CT_194,30_CT_194!,CT,Parish hill High School,Chaplin,CT,2.8,2025,Biology,Philosophy,550.0,560.0,23,23,22,24,23,660.0,660.0,640.0,640.0,660.0,660.0,640.0,650.0,660.0,2
30_CT_195,30_CT_195!,CT,Parish hill High School,Chaplin,CT,2.8,2025,Biology,English,560.0,550.0,23,22,23,22,22,650.0,660.0,640.0,640.0,650.0,650.0,660.0,650.0,640.0,2
30_CT_196,30_CT_196!,CT,Parish hill High School,Chaplin,CT,2.9,2024,Biology,English,550.0,550.0,24,23,22,24,23,650.0,640.0,650.0,640.0,660.0,650.0,640.0,650.0,650.0,2
30_CT_197,30_CT_197!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,Philosophy,550.0,560.0,24,24,24,23,24,640.0,660.0,650.0,660.0,660.0,640.0,640.0,640.0,660.0,3
30_CT_198,30_CT_198!,CT,Parish hill High School,Chaplin,CT,2.8,2024,Biology,Philosophy,540.0,560.0,23,24,23,22,23,640.0,660.0,660.0,650.0,660.0,640.0,650.0,640.0,650.0,4
30_CT_199,30_CT_199!,CT,Parish hill High School,Chaplin,CT,3.1,2024,Biology,History,560.0,540.0,22,24,24,24,24,640.0,660.0,660.0,660.0,660.0,640.0,660.0,640.0,660.0,2
27_AZ_0,27_AZ_0!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2025,Economics,Philosophy,490.0,490.0,23,23,21,23,22,610.0,590.0,590.0,600.0,610.0,610.0,590.0,610.0,600.0,3
27_AZ_1,27_AZ_1!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2025,Economics,Psychology,490.0,490.0,21,23,21,23,22,590.0,610.0,600.0,610.0,610.0,600.0,610.0,600.0,600.0,1
27_AZ_2,27_AZ_2!,AZ,Glendale High School,Glendale,AZ,2.6,2025,Economics,History,510.0,500.0,23,22,21,22,22,600.0,610.0,600.0,600.0,610.0,590.0,600.0,590.0,600.0,3
27_AZ_3,27_AZ_3!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2025,Economics,Psychology,490.0,500.0,21,21,23,21,22,610.0,610.0,610.0,590.0,590.0,610.0,610.0,610.0,610.0,3
27_AZ_4,27_AZ_4!,AZ,Glendale High School,Glendale,AZ,2.6,2024,Economics,English,510.0,510.0,22,23,23,22,22,600.0,610.0,600.0,610.0,610.0,600.0,590.0,610.0,600.0,1
27_AZ_5,27_AZ_5!,AZ,Glendale High School,Glendale,AZ,2.6,2025,Economics,English,490.0,490.0,23,23,21,23,22,590.0,590.0,590.0,590.0,600.0,610.0,590.0,610.0,610.0,2
27_AZ_6,27_AZ_6!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2025,Economics,Philosophy,500.0,490.0,21,21,21,23,22,600.0,610.0,600.0,600.0,610.0,600.0,600.0,610.0,590.0,2
27_AZ_7,27_AZ_7!,AZ,Glendale High School,Glendale,AZ,2.7,2025,Economics,English,500.0,500.0,21,23,23,22,22,590.0,610.0,610.0,600.0,600.0,610.0,600.0,610.0,590.0,1
27_AZ_8,27_AZ_8!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,History,500.0,510.0,21,22,23,23,22,590.0,610.0,590.0,590.0,600.0,590.0,610.0,590.0,590.0,3
27_AZ_9,27_AZ_9!,AZ,Glendale High School,Glendale,AZ,2.7,2025,Economics,History,510.0,490.0,22,22,23,21,22,600.0,600.0,610.0,600.0,600.0,610.0,600.0,590.0,590.0,1
27_AZ_10,27_AZ_10!,AZ,Glendale High School,Glendale,AZ,2.5,2024,Economics,Psychology,510.0,510.0,22,22,23,23,22,590.0,610.0,610.0,610.0,610.0,610.0,600.0,600.0,590.0,3
27_AZ_11,27_AZ_11!,AZ,Glendale High School,Glendale,AZ,2.6,2024,Economics,Philosophy,490.0,490.0,22,22,23,21,22,600.0,610.0,590.0,590.0,590.0,590.0,590.0,610.0,610.0,3
27_AZ_12,27_AZ_12!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2024,Economics,Psychology,510.0,490.0,22,23,23,23,23,600.0,600.0,610.0,610.0,610.0,590.0,610.0,590.0,590.0,1
27_AZ_13,27_AZ_13!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2025,Economics,Philosophy,490.0,500.0,22,21,22,23,22,600.0,610.0,610.0,610.0,600.0,590.0,610.0,600.0,600.0,3
27_AZ_14,27_AZ_14!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2025,Economics,History,510.0,490.0,23,22,21,23,22,610.0,610.0,600.0,610.0,610.0,600.0,610.0,610.0,600.0,3
27_AZ_15,27_AZ_15!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2024,Economics,History,500.0,490.0,21,21,21,21,21,600.0,600.0,610.0,610.0,610.0,600.0,610.0,600.0,600.0,1
27_AZ_16,27_AZ_16!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2025,Economics,History,510.0,500.0,23,22,23,21,22,590.0,600.0,600.0,600.0,610.0,590.0,610.0,590.0,590.0,3
27_AZ_17,27_AZ_17!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2025,Economics,Psychology,510.0,490.0,21,21,21,21,21,590.0,600.0,600.0,610.0,600.0,610.0,610.0,590.0,610.0,2
27_AZ_18,27_AZ_18!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,Philosophy,490.0,500.0,21,23,23,22,22,590.0,610.0,610.0,600.0,590.0,590.0,590.0,590.0,600.0,2
27_AZ_19,27_AZ_19!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2025,Economics,English,510.0,500.0,22,21,23,21,22,610.0,590.0,590.0,590.0,590.0,610.0,590.0,590.0,600.0,2
27_AZ_20,27_AZ_20!,AZ,Glendale High School,Glendale,AZ,2.6,2024,Economics,English,500.0,500.0,22,21,23,23,22,610.0,610.0,610.0,600.0,600.0,610.0,610.0,600.0,600.0,2
27_AZ_21,27_AZ_21!,AZ,Glendale High School,Glendale,AZ,2.5,2024,Economics,Psychology,500.0,500.0,21,23,23,21,22,600.0,590.0,610.0,600.0,600.0,600.0,600.0,590.0,590.0,3
27_AZ_22,27_AZ_22!,AZ,Glendale High School,Glendale,AZ,2.7,2024,Economics,Psychology,510.0,500.0,22,21,21,22,22,590.0,590.0,590.0,600.0,590.0,590.0,590.0,610.0,600.0,3
27_AZ_23,27_AZ_23!,AZ,Glendale High School,Glendale,AZ,2.5,2024,Economics,English,490.0,510.0,22,21,21,22,22,610.0,590.0,600.0,610.0,600.0,590.0,610.0,610.0,590.0,1
27_AZ_24,27_AZ_24!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2024,Economics,Philosophy,500.0,490.0,23,23,23,23,23,600.0,590.0,600.0,590.0,590.0,610.0,610.0,610.0,600.0,2
27_AZ_25,27_AZ_25!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2025,Economics,Philosophy,510.0,490.0,22,22,22,21,22,610.0,600.0,600.0,590.0,600.0,590.0,600.0,590.0,590.0,2
27_AZ_26,27_AZ_26!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,English,500.0,490.0,21,21,23,21,22,600.0,590.0,610.0,600.0,600.0,600.0,590.0,590.0,610.0,3
27_AZ_27,27_AZ_27!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2024,Economics,History,490.0,490.0,23,22,21,23,22,610.0,610.0,610.0,590.0,610.0,610.0,610.0,600.0,610.0,3
27_AZ_28,27_AZ_28!,AZ,Glendale High School,Glendale,AZ,2.8000000000000003,2025,Economics,Psychology,490.0,510.0,23,22,23,23,23,610.0,610.0,610.0,590.0,610.0,590.0,590.0,590.0,600.0,1
27_AZ_29,27_AZ_29!,AZ,Glendale High School,Glendale,AZ,2.5,2024,Economics,History,510.0,510.0,23,21,21,21,22,590.0,600.0,610.0,610.0,590.0,610.0,600.0,590.0,600.0,2
27_AZ_30,27_AZ_30!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,Philosophy,490.0,490.0,23,21,21,23,22,600.0,590.0,600.0,590.0,590.0,600.0,590.0,610.0,600.0,3
27_AZ_31,27_AZ_31!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,Philosophy,490.0,500.0,22,23,21,22,22,610.0,590.0,610.0,610.0,610.0,600.0,610.0,610.0,610.0,2
27_AZ_32,27_AZ_32!,AZ,Glendale High School,Glendale,AZ,2.6,2024,Economics,English,490.0,490.0,22,23,22,22,22,600.0,590.0,610.0,590.0,610.0,590.0,600.0,600.0,600.0,1
27_AZ_33,27_AZ_33!,AZ,Glendale High School,Glendale,AZ,2.6,2024,Economics,English,510.0,490.0,22,21,23,23,22,610.0,600.0,590.0,610.0,600.0,600.0,590.0,610.0,600.0,2
27_AZ_34,27_AZ_34!,AZ,Glendale High School,Glendale,AZ,2.7,2025,Economics,Psychology,510.0,490.0,22,23,23,23,23,600.0,610.0,590.0,600.0,610.0,600.0,610.0,610.0,600.0,2
27_AZ_35,27_AZ_35!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,History,510.0,490.0,23,21,22,21,22,590.0,610.0,600.0,590.0,590.0,590.0,590.0,610.0,610.0,2
27_AZ_36,27_AZ_36!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,History,510.0,500.0,22,22,21,21,22,590.0,590.0,590.0,590.0,600.0,600.0,590.0,590.0,600.0,1
27_AZ_37,27_AZ_37!,AZ,Glendale High School,Glendale,AZ,2.5,2025,Economics,Psychology,510.0,510.0,21,23,22,23,22,590.0,600.0,600.0,590.0,590.0,590.0,610.0,590.0,590.0,3
27_AZ_38,27_AZ_38!,AZ,Glendale High School,Glendale,AZ,2.6,2025,Economics,Psychology,490.0,510.0,22,22,22,23,22,610.0,600.0,610.0,600.0,600.0,610.0,610.0,600.0,610.0,1
27_AZ_39,27_AZ_39!,AZ,Glendale High School,Glendale,AZ,2.9000000000000004,2024,Economics,Philosophy,500.0,510.0,22,23,23,23,23,600.0,600.0,610.0,610.0,590.0,610.0,590.0,610.0,610.0,3
27_MI_40,27_MI_40!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,Psychology,490.0,510.0,22,23,23,22,22,610.0,600.0,610.0,590.0,590.0,610.0,610.0,600.0,590.0,2
27_MI_41,27_MI_41!,MI,Lake City High School,Lake City,MI,2.6,2025,Economics,Philosophy,490.0,510.0,21,21,21,22,21,610.0,600.0,590.0,590.0,600.0,600.0,590.0,610.0,600.0,1
27_MI_42,27_MI_42!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,Psychology,510.0,490.0,21,23,23,22,22,600.0,600.0,610.0,600.0,610.0,590.0,600.0,600.0,610.0,2
27_MI_43,27_MI_43!,MI,Lake City High School,Lake City,MI,2.5,2024,Economics,English,500.0,510.0,21,23,23,21,22,590.0,590.0,610.0,590.0,590.0,590.0,600.0,610.0,590.0,3
27_MI_44,27_MI_44!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2025,Economics,Philosophy,510.0,510.0,21,21,22,22,22,590.0,610.0,590.0,600.0,590.0,610.0,590.0,590.0,610.0,2
27_MI_45,27_MI_45!,MI,Lake City High School,Lake City,MI,2.7,2025,Economics,English,500.0,510.0,23,21,22,21,22,610.0,610.0,610.0,590.0,600.0,600.0,600.0,610.0,600.0,2
27_MI_46,27_MI_46!,MI,Lake City High School,Lake City,MI,2.7,2024,Economics,Philosophy,500.0,500.0,22,21,21,22,22,610.0,590.0,590.0,610.0,610.0,590.0,590.0,590.0,610.0,3
27_MI_47,27_MI_47!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,History,500.0,500.0,22,21,21,23,22,590.0,610.0,610.0,600.0,610.0,590.0,610.0,610.0,600.0,2
27_MI_48,27_MI_48!,MI,Lake City High School,Lake City,MI,2.6,2025,Economics,Psychology,500.0,500.0,21,21,22,23,22,590.0,600.0,590.0,600.0,590.0,610.0,600.0,610.0,610.0,3
27_MI_49,27_MI_49!,MI,Lake City High School,Lake City,MI,2.7,2025,Economics,English,490.0,490.0,23,21,23,22,22,610.0,600.0,600.0,600.0,610.0,600.0,590.0,610.0,590.0,2
27_MI_50,27_MI_50!,MI,Lake City High School,Lake City,MI,2.5,2024,Economics,History,500.0,510.0,22,22,21,21,22,590.0,590.0,600.0,600.0,590.0,600.0,610.0,610.0,610.0,3
27_MI_51,27_MI_51!,MI,Lake City High School,Lake City,MI,2.7,2024,Economics,English,510.0,490.0,23,23,22,22,22,590.0,610.0,590.0,610.0,590.0,610.0,600.0,590.0,600.0,3
27_MI_52,27_MI_52!,MI,Lake City High School,Lake City,MI,2.7,2024,Economics,Philosophy,490.0,490.0,21,23,23,23,22,610.0,590.0,600.0,600.0,610.0,610.0,600.0,610.0,590.0,3
27_MI_53,27_MI_53!,MI,Lake City High School,Lake City,MI,2.7,2024,Economics,Philosophy,500.0,490.0,23,21,23,21,22,610.0,600.0,600.0,610.0,590.0,590.0,590.0,610.0,610.0,1
27_MI_54,27_MI_54!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,Psychology,510.0,510.0,23,22,22,21,22,600.0,600.0,600.0,610.0,610.0,610.0,590.0,610.0,610.0,2
27_MI_55,27_MI_55!,MI,Lake City High School,Lake City,MI,2.5,2024,Economics,Philosophy,510.0,500.0,21,23,23,22,22,610.0,610.0,610.0,610.0,590.0,610.0,590.0,610.0,590.0,1
27_MI_56,27_MI_56!,MI,Lake City High School,Lake City,MI,2.5,2024,Economics,History,510.0,500.0,23,23,22,21,22,600.0,610.0,610.0,610.0,590.0,610.0,610.0,610.0,610.0,3
27_MI_57,27_MI_57!,MI,Lake City High School,Lake City,MI,2.5,2025,Economics,Psychology,490.0,500.0,23,22,22,23,22,610.0,590.0,590.0,600.0,610.0,610.0,590.0,590.0,590.0,1
27_MI_58,27_MI_58!,MI,Lake City High School,Lake City,MI,2.7,2024,Economics,History,510.0,510.0,22,21,22,23,22,590.0,600.0,610.0,590.0,610.0,600.0,600.0,600.0,610.0,2
27_MI_59,27_MI_59!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2025,Economics,Psychology,490.0,500.0,22,22,21,23,22,610.0,590.0,590.0,610.0,600.0,600.0,610.0,590.0,600.0,2
27_MI_60,27_MI_60!,MI,Lake City High School,Lake City,MI,2.6,2024,Economics,English,490.0,500.0,21,22,22,23,22,610.0,610.0,590.0,600.0,610.0,610.0,610.0,610.0,610.0,3
27_MI_61,27_MI_61!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,Philosophy,490.0,510.0,21,23,22,23,22,590.0,610.0,610.0,590.0,610.0,600.0,610.0,590.0,610.0,2
27_MI_62,27_MI_62!,MI,Lake City High School,Lake City,MI,2.5,2024,Economics,History,490.0,510.0,21,23,21,23,22,600.0,610.0,590.0,610.0,590.0,590.0,590.0,610.0,600.0,1
27_MI_63,27_MI_63!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2024,Economics,English,500.0,510.0,21,22,22,23,22,610.0,610.0,600.0,610.0,610.0,600.0,600.0,610.0,600.0,2
27_MI_64,27_MI_64!,MI,Lake City High School,Lake City,MI,2.6,2025,Economics,Psychology,490.0,490.0,21,23,21,22,22,600.0,610.0,600.0,600.0,600.0,590.0,610.0,590.0,590.0,2
27_MI_65,27_MI_65!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,Psychology,490.0,500.0,22,22,21,22,22,610.0,590.0,610.0,590.0,610.0,610.0,600.0,590.0,600.0,1
27_MI_66,27_MI_66!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2025,Economics,English,510.0,510.0,21,22,21,21,21,600.0,590.0,610.0,590.0,610.0,610.0,600.0,600.0,610.0,1
27_MI_67,27_MI_67!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2024,Economics,English,500.0,500.0,21,22,23,21,22,610.0,610.0,590.0,600.0,610.0,600.0,600.0,590.0,600.0,3
27_MI_68,27_MI_68!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2024,Economics,History,490.0,490.0,22,23,23,21,22,610.0,600.0,590.0,600.0,590.0,590.0,590.0,600.0,610.0,3
27_MI_69,27_MI_69!,MI,Lake City High School,Lake City,MI,2.6,2025,Economics,History,490.0,490.0,22,23,22,22,22,590.0,610.0,610.0,610.0,600.0,600.0,590.0,600.0,590.0,1
27_MI_70,27_MI_70!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2024,Economics,History,490.0,510.0,21,23,22,22,22,600.0,610.0,600.0,590.0,610.0,610.0,600.0,590.0,600.0,3
27_MI_71,27_MI_71!,MI,Lake City High School,Lake City,MI,2.6,2025,Economics,Philosophy,510.0,510.0,21,21,21,22,21,590.0,610.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,3
27_MI_72,27_MI_72!,MI,Lake City High School,Lake City,MI,2.6,2024,Economics,English,490.0,490.0,21,22,21,23,22,600.0,600.0,610.0,600.0,610.0,600.0,600.0,600.0,610.0,3
27_MI_73,27_MI_73!,MI,Lake City High School,Lake City,MI,2.5,2025,Economics,Psychology,500.0,510.0,21,23,23,23,22,610.0,600.0,600.0,610.0,610.0,610.0,590.0,610.0,600.0,3
27_MI_74,27_MI_74!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2024,Economics,English,510.0,500.0,22,22,23,21,22,610.0,600.0,600.0,610.0,600.0,600.0,590.0,600.0,610.0,3
27_MI_75,27_MI_75!,MI,Lake City High School,Lake City,MI,2.6,2024,Economics,Philosophy,510.0,500.0,23,23,22,22,22,610.0,610.0,590.0,590.0,590.0,600.0,610.0,600.0,600.0,2
27_MI_76,27_MI_76!,MI,Lake City High School,Lake City,MI,2.8000000000000003,2024,Economics,Psychology,510.0,510.0,23,21,22,22,22,600.0,610.0,600.0,600.0,600.0,610.0,600.0,610.0,600.0,2
27_MI_77,27_MI_77!,MI,Lake City High School,Lake City,MI,2.9000000000000004,2024,Economics,English,500.0,490.0,23,23,21,21,22,590.0,600.0,600.0,610.0,600.0,600.0,590.0,590.0,610.0,1
27_MI_78,27_MI_78!,MI,Lake City High School,Lake City,MI,2.7,2025,Economics,English,490.0,490.0,22,23,23,23,23,610.0,590.0,590.0,600.0,600.0,600.0,600.0,600.0,610.0,3
27_MI_79,27_MI_79!,MI,Lake City High School,Lake City,MI,2.7,2025,Economics,English,500.0,510.0,22,21,21,21,21,590.0,600.0,610.0,610.0,600.0,610.0,590.0,610.0,610.0,2
27_TX_80,27_TX_80!,TX,Elsik High School,Houston,TX,2.5,2025,Economics,Psychology,510.0,490.0,23,23,22,23,23,600.0,610.0,590.0,610.0,590.0,610.0,600.0,600.0,610.0,3
27_TX_81,27_TX_81!,TX,Elsik High School,Houston,TX,2.7,2024,Economics,History,490.0,500.0,21,23,22,21,22,590.0,590.0,600.0,600.0,610.0,590.0,590.0,610.0,610.0,2
27_TX_82,27_TX_82!,TX,Elsik High School,Houston,TX,2.8000000000000003,2024,Economics,Psychology,510.0,490.0,21,22,23,22,22,600.0,600.0,600.0,590.0,610.0,590.0,600.0,590.0,610.0,3
27_TX_83,27_TX_83!,TX,Elsik High School,Houston,TX,2.9000000000000004,2024,Economics,Philosophy,500.0,500.0,22,21,23,22,22,590.0,590.0,590.0,610.0,600.0,600.0,610.0,590.0,610.0,3
27_TX_84,27_TX_84!,TX,Elsik High School,Houston,TX,2.9000000000000004,2025,Economics,Philosophy,500.0,490.0,23,21,21,21,22,600.0,600.0,610.0,590.0,610.0,600.0,590.0,600.0,600.0,3
27_TX_85,27_TX_85!,TX,Elsik High School,Houston,TX,2.9000000000000004,2024,Economics,English,500.0,510.0,23,23,23,23,23,600.0,590.0,610.0,610.0,600.0,600.0,600.0,600.0,590.0,3
27_TX_86,27_TX_86!,TX,Elsik High School,Houston,TX,2.9000000000000004,2025,Economics,History,500.0,500.0,23,23,21,21,22,610.0,590.0,600.0,600.0,600.0,590.0,610.0,610.0,600.0,2
27_TX_87,27_TX_87!,TX,Elsik High School,Houston,TX,2.6,2024,Economics,Philosophy,500.0,500.0,23,22,23,21,22,610.0,600.0,610.0,600.0,590.0,610.0,610.0,600.0,590.0,2
27_TX_88,27_TX_88!,TX,Elsik High School,Houston,TX,2.9000000000000004,2025,Economics,History,500.0,500.0,23,23,23,22,23,600.0,600.0,590.0,590.0,600.0,610.0,610.0,600.0,600.0,3
